"T","T_star","f","h","Points:0","Points:1","Points:2"
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.60000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.70000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.80000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.90000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.00000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.10000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.20000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.30000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.40000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.50000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.60000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.70000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.80000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.90000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.00000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.10000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.20000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.30000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.40000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.50000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.60000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.70000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.80000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,7.90000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.00000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.10000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.20000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.30000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.40000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.50000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.60000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.70000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.80000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,8.90000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.00000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.10000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.20000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.30000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.40000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.50000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.60000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.70000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.80000e-02,0.00000e+00,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,9.90000e-02,0.00000e+00,0.00000e+00
2.76575e+02,3.42500e+00,5.00000e-01,1.95447e+05,1.00000e-01,0.00000e+00,0.00000e+00
2.93150e+02,2.00000e+01,1.00000e+00,4.17720e+05,0.00000e+00,1.00000e-03,0.00000e+00
2.75135e+02,1.98480e+00,5.66859e-01,2.01195e+05,1.00000e-03,1.00000e-03,0.00000e+00
2.67929e+02,-5.22149e+00,6.68595e-02,1.16719e+04,2.00000e-03,1.00000e-03,0.00000e+00
2.65001e+02,-8.14919e+00,2.57450e-21,-1.66243e+04,3.00000e-03,1.00000e-03,0.00000e+00
2.63366e+02,-9.78392e+00,1.97332e-33,-1.99592e+04,4.00000e-03,1.00000e-03,0.00000e+00
2.62370e+02,-1.07799e+01,5.69362e-41,-2.19911e+04,5.00000e-03,1.00000e-03,0.00000e+00
2.61719e+02,-1.14311e+01,0.00000e+00,-2.33195e+04,6.00000e-03,1.00000e-03,0.00000e+00
2.61270e+02,-1.18803e+01,0.00000e+00,-2.42358e+04,7.00000e-03,1.00000e-03,0.00000e+00
2.60948e+02,-1.22023e+01,0.00000e+00,-2.48926e+04,8.00000e-03,1.00000e-03,0.00000e+00
2.60711e+02,-1.24391e+01,0.00000e+00,-2.53758e+04,9.00000e-03,1.00000e-03,0.00000e+00
2.60534e+02,-1.26164e+01,0.00000e+00,-2.57373e+04,1.00000e-02,1.00000e-03,0.00000e+00
2.60400e+02,-1.27502e+01,0.00000e+00,-2.60105e+04,1.10000e-02,1.00000e-03,0.00000e+00
2.60298e+02,-1.28519e+01,0.00000e+00,-2.62179e+04,1.20000e-02,1.00000e-03,0.00000e+00
2.60221e+02,-1.29292e+01,0.00000e+00,-2.63756e+04,1.30000e-02,1.00000e-03,0.00000e+00
2.60162e+02,-1.29877e+01,0.00000e+00,-2.64950e+04,1.40000e-02,1.00000e-03,0.00000e+00
2.60118e+02,-1.30318e+01,0.00000e+00,-2.65850e+04,1.50000e-02,1.00000e-03,0.00000e+00
2.60085e+02,-1.30649e+01,0.00000e+00,-2.66524e+04,1.60000e-02,1.00000e-03,0.00000e+00
2.60060e+02,-1.30894e+01,0.00000e+00,-2.67023e+04,1.70000e-02,1.00000e-03,0.00000e+00
2.60043e+02,-1.31073e+01,0.00000e+00,-2.67389e+04,1.80000e-02,1.00000e-03,0.00000e+00
2.60030e+02,-1.31203e+01,0.00000e+00,-2.67655e+04,1.90000e-02,1.00000e-03,0.00000e+00
2.60020e+02,-1.31296e+01,0.00000e+00,-2.67844e+04,2.00000e-02,1.00000e-03,0.00000e+00
2.60014e+02,-1.31362e+01,0.00000e+00,-2.67979e+04,2.10000e-02,1.00000e-03,0.00000e+00
2.60009e+02,-1.31408e+01,0.00000e+00,-2.68072e+04,2.20000e-02,1.00000e-03,0.00000e+00
2.60006e+02,-1.31439e+01,0.00000e+00,-2.68136e+04,2.30000e-02,1.00000e-03,0.00000e+00
2.60004e+02,-1.31461e+01,0.00000e+00,-2.68179e+04,2.40000e-02,1.00000e-03,0.00000e+00
2.60003e+02,-1.31475e+01,0.00000e+00,-2.68208e+04,2.50000e-02,1.00000e-03,0.00000e+00
2.60002e+02,-1.31484e+01,0.00000e+00,-2.68227e+04,2.60000e-02,1.00000e-03,0.00000e+00
2.60001e+02,-1.31490e+01,0.00000e+00,-2.68239e+04,2.70000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31494e+01,0.00000e+00,-2.68248e+04,2.80000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31497e+01,0.00000e+00,-2.68252e+04,2.90000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31498e+01,0.00000e+00,-2.68255e+04,3.00000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31499e+01,0.00000e+00,-2.68257e+04,3.10000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68258e+04,3.20000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68259e+04,3.30000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68259e+04,3.40000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.50000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.60000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.70000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.80000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.90000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.00000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.10000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.20000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.30000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.40000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.50000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.60000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.70000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.80000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,4.90000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.00000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.10000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.20000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.30000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.40000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.50000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.60000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.70000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.80000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,5.90000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.00000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.10000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.20000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.30000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.40000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,6.50000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68259e+04,6.60000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68259e+04,6.70000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68258e+04,6.80000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31499e+01,0.00000e+00,-2.68257e+04,6.90000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31498e+01,0.00000e+00,-2.68255e+04,7.00000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31497e+01,0.00000e+00,-2.68252e+04,7.10000e-02,1.00000e-03,0.00000e+00
2.60000e+02,-1.31494e+01,0.00000e+00,-2.68248e+04,7.20000e-02,1.00000e-03,0.00000e+00
2.60001e+02,-1.31490e+01,0.00000e+00,-2.68239e+04,7.30000e-02,1.00000e-03,0.00000e+00
2.60002e+02,-1.31484e+01,0.00000e+00,-2.68227e+04,7.40000e-02,1.00000e-03,0.00000e+00
2.60003e+02,-1.31475e+01,0.00000e+00,-2.68208e+04,7.50000e-02,1.00000e-03,0.00000e+00
2.60004e+02,-1.31461e+01,0.00000e+00,-2.68179e+04,7.60000e-02,1.00000e-03,0.00000e+00
2.60006e+02,-1.31439e+01,0.00000e+00,-2.68136e+04,7.70000e-02,1.00000e-03,0.00000e+00
2.60009e+02,-1.31408e+01,0.00000e+00,-2.68072e+04,7.80000e-02,1.00000e-03,0.00000e+00
2.60014e+02,-1.31362e+01,0.00000e+00,-2.67979e+04,7.90000e-02,1.00000e-03,0.00000e+00
2.60020e+02,-1.31296e+01,0.00000e+00,-2.67844e+04,8.00000e-02,1.00000e-03,0.00000e+00
2.60030e+02,-1.31203e+01,0.00000e+00,-2.67655e+04,8.10000e-02,1.00000e-03,0.00000e+00
2.60043e+02,-1.31073e+01,0.00000e+00,-2.67389e+04,8.20000e-02,1.00000e-03,0.00000e+00
2.60060e+02,-1.30894e+01,0.00000e+00,-2.67023e+04,8.30000e-02,1.00000e-03,0.00000e+00
2.60085e+02,-1.30649e+01,0.00000e+00,-2.66524e+04,8.40000e-02,1.00000e-03,0.00000e+00
2.60118e+02,-1.30318e+01,0.00000e+00,-2.65850e+04,8.50000e-02,1.00000e-03,0.00000e+00
2.60162e+02,-1.29877e+01,0.00000e+00,-2.64950e+04,8.60000e-02,1.00000e-03,0.00000e+00
2.60221e+02,-1.29292e+01,0.00000e+00,-2.63756e+04,8.70000e-02,1.00000e-03,0.00000e+00
2.60298e+02,-1.28519e+01,0.00000e+00,-2.62179e+04,8.80000e-02,1.00000e-03,0.00000e+00
2.60400e+02,-1.27502e+01,0.00000e+00,-2.60105e+04,8.90000e-02,1.00000e-03,0.00000e+00
2.60534e+02,-1.26164e+01,0.00000e+00,-2.57373e+04,9.00000e-02,1.00000e-03,0.00000e+00
2.60711e+02,-1.24391e+01,0.00000e+00,-2.53758e+04,9.10000e-02,1.00000e-03,0.00000e+00
2.60948e+02,-1.22023e+01,0.00000e+00,-2.48926e+04,9.20000e-02,1.00000e-03,0.00000e+00
2.61270e+02,-1.18803e+01,0.00000e+00,-2.42358e+04,9.30000e-02,1.00000e-03,0.00000e+00
2.61719e+02,-1.14311e+01,0.00000e+00,-2.33195e+04,9.40000e-02,1.00000e-03,0.00000e+00
2.62370e+02,-1.07799e+01,5.69362e-41,-2.19911e+04,9.50000e-02,1.00000e-03,0.00000e+00
2.63366e+02,-9.78392e+00,1.97332e-33,-1.99592e+04,9.60000e-02,1.00000e-03,0.00000e+00
2.65001e+02,-8.14919e+00,2.57448e-21,-1.66243e+04,9.70000e-02,1.00000e-03,0.00000e+00
2.67929e+02,-5.22149e+00,6.68593e-02,1.16719e+04,9.80000e-02,1.00000e-03,0.00000e+00
2.75135e+02,1.98480e+00,5.66859e-01,2.01195e+05,9.90000e-02,1.00000e-03,0.00000e+00
2.93150e+02,2.00000e+01,1.00000e+00,4.17720e+05,1.00000e-01,1.00000e-03,0.00000e+00
2.93150e+02,2.00000e+01,1.00000e+00,4.17720e+05,0.00000e+00,2.00000e-03,0.00000e+00
2.80862e+02,7.71254e+00,8.16859e-01,3.05136e+05,1.00000e-03,2.00000e-03,0.00000e+00
2.72983e+02,-1.66988e-01,3.16862e-01,1.08185e+05,2.00000e-03,2.00000e-03,0.00000e+00
2.68727e+02,-4.42303e+00,2.53500e-06,-9.02212e+03,3.00000e-03,2.00000e-03,0.00000e+00
2.66116e+02,-7.03460e+00,6.01465e-22,-1.43506e+04,4.00000e-03,2.00000e-03,0.00000e+00
2.64420e+02,-8.73020e+00,4.91568e-32,-1.78096e+04,5.00000e-03,2.00000e-03,0.00000e+00
2.63261e+02,-9.88877e+00,5.99555e-39,-2.01731e+04,6.00000e-03,2.00000e-03,0.00000e+00
2.62437e+02,-1.07129e+01,7.00649e-44,-2.18542e+04,7.00000e-03,2.00000e-03,0.00000e+00
2.61834e+02,-1.13163e+01,0.00000e+00,-2.30852e+04,8.00000e-03,2.00000e-03,0.00000e+00
2.61383e+02,-1.17669e+01,0.00000e+00,-2.40044e+04,9.00000e-03,2.00000e-03,0.00000e+00
2.61042e+02,-1.21075e+01,0.00000e+00,-2.46994e+04,1.00000e-02,2.00000e-03,0.00000e+00
2.60783e+02,-1.23668e+01,0.00000e+00,-2.52284e+04,1.10000e-02,2.00000e-03,0.00000e+00
2.60585e+02,-1.25648e+01,0.00000e+00,-2.56322e+04,1.20000e-02,2.00000e-03,0.00000e+00
2.60434e+02,-1.27158e+01,0.00000e+00,-2.59402e+04,1.30000e-02,2.00000e-03,0.00000e+00
2.60319e+02,-1.28305e+01,0.00000e+00,-2.61742e+04,1.40000e-02,2.00000e-03,0.00000e+00
2.60233e+02,-1.29172e+01,0.00000e+00,-2.63510e+04,1.50000e-02,2.00000e-03,0.00000e+00
2.60168e+02,-1.29821e+01,0.00000e+00,-2.64835e+04,1.60000e-02,2.00000e-03,0.00000e+00
2.60120e+02,-1.30303e+01,0.00000e+00,-2.65819e+04,1.70000e-02,2.00000e-03,0.00000e+00
2.60084e+02,-1.30658e+01,0.00000e+00,-2.66541e+04,1.80000e-02,2.00000e-03,0.00000e+00
2.60059e+02,-1.30914e+01,0.00000e+00,-2.67064e+04,1.90000e-02,2.00000e-03,0.00000e+00
2.60040e+02,-1.31097e+01,0.00000e+00,-2.67439e+04,2.00000e-02,2.00000e-03,0.00000e+00
2.60027e+02,-1.31228e+01,0.00000e+00,-2.67704e+04,2.10000e-02,2.00000e-03,0.00000e+00
2.60018e+02,-1.31318e+01,0.00000e+00,-2.67889e+04,2.20000e-02,2.00000e-03,0.00000e+00
2.60012e+02,-1.31380e+01,0.00000e+00,-2.68015e+04,2.30000e-02,2.00000e-03,0.00000e+00
2.60008e+02,-1.31422e+01,0.00000e+00,-2.68101e+04,2.40000e-02,2.00000e-03,0.00000e+00
2.60005e+02,-1.31450e+01,0.00000e+00,-2.68158e+04,2.50000e-02,2.00000e-03,0.00000e+00
2.60003e+02,-1.31469e+01,0.00000e+00,-2.68195e+04,2.60000e-02,2.00000e-03,0.00000e+00
2.60002e+02,-1.31481e+01,0.00000e+00,-2.68220e+04,2.70000e-02,2.00000e-03,0.00000e+00
2.60001e+02,-1.31488e+01,0.00000e+00,-2.68235e+04,2.80000e-02,2.00000e-03,0.00000e+00
2.60001e+02,-1.31493e+01,0.00000e+00,-2.68245e+04,2.90000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31496e+01,0.00000e+00,-2.68251e+04,3.00000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31498e+01,0.00000e+00,-2.68255e+04,3.10000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31499e+01,0.00000e+00,-2.68257e+04,3.20000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31499e+01,0.00000e+00,-2.68258e+04,3.30000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68259e+04,3.40000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68259e+04,3.50000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.60000e-02,2.00000e-03,0.00000e+00
2.60000e+02,-1.31500e+01,0.00000e+00,-2.68260e+04,3.70000e-02,2.00000e-03,0.00000e+00
